id,Y
0,0.9739999771118164
1,0.9929999709129333
2,0.9959999918937683
3,0.9990000128746033
4,0.9869999885559082
5,0.972000002861023
6,0.9660000205039978
7,0.9980000257492065
8,0.9890000224113464
9,0.9929999709129333
10,0.9100000262260437
11,0.996999979019165
12,0.9700000286102295
13,0.984000027179718
14,0.32600000500679016
15,0.9990000128746033
16,0.9850000143051147
17,0.8679999709129333
18,0.3529999852180481
19,0.9980000257492065
20,0.925000011920929
21,0.9539999961853027
22,0.9819999933242798
23,0.9919999837875366
24,0.9399999976158142
25,0.9990000128746033
26,0.9950000047683716
27,0.9929999709129333
28,0.9860000014305115
29,0.9520000219345093
30,0.9950000047683716
31,0.9959999918937683
32,0.9800000190734863
33,0.9750000238418579
34,0.9850000143051147
35,0.9990000128746033
36,0.996999979019165
37,0.9919999837875366
38,0.9750000238418579
39,0.9940000176429749
40,0.9580000042915344
41,0.3230000138282776
42,0.9810000061988831
43,0.3100000023841858
44,0.9929999709129333
45,0.9739999771118164
46,0.8989999890327454
47,0.8360000252723694
48,0.9679999947547913
49,0.9940000176429749
50,0.9980000257492065
51,0.8830000162124634
52,0.9929999709129333
53,0.8899999856948853
54,0.9589999914169312
55,0.9929999709129333
56,0.9679999947547913
57,0.9950000047683716
58,0.9570000171661377
59,0.9900000095367432
60,0.9919999837875366
61,0.9620000123977661
62,0.9210000038146973
63,0.9340000152587891
64,0.996999979019165
65,0.9909999966621399
66,1.0
67,0.996999979019165
68,0.9990000128746033
69,0.9980000257492065
70,0.9890000224113464
71,0.9850000143051147
72,0.9940000176429749
73,0.9900000095367432
74,0.9769999980926514
75,0.8389999866485596
76,0.9409999847412109
77,0.9890000224113464
78,0.9649999737739563
79,0.9940000176429749
80,0.9629999995231628
81,0.9990000128746033
82,0.968999981880188
83,0.9769999980926514
84,0.9739999771118164
85,0.9380000233650208
86,0.9950000047683716
87,0.9580000042915344
88,0.35499998927116394
89,0.9380000233650208
90,0.9919999837875366
91,0.9359999895095825
92,0.9639999866485596
93,0.9869999885559082
94,0.9980000257492065
95,0.9919999837875366
96,0.9909999966621399
97,0.9789999723434448
98,0.9860000014305115
99,0.9929999709129333
100,0.9950000047683716
101,0.2680000066757202
102,0.9860000014305115
103,0.9850000143051147
104,0.9890000224113464
105,0.9700000286102295
106,0.9649999737739563
107,0.9129999876022339
108,0.9789999723434448
109,0.972000002861023
110,0.9729999899864197
111,0.9919999837875366
112,0.9710000157356262
113,0.9929999709129333
114,0.996999979019165
115,0.9940000176429749
116,0.9909999966621399
117,0.9789999723434448
118,0.9950000047683716
119,0.9869999885559082
120,0.3569999933242798
121,0.9919999837875366
122,0.9879999756813049
123,0.9909999966621399
124,0.9779999852180481
125,0.9789999723434448
126,0.32899999618530273
127,0.9769999980926514
128,0.9789999723434448
129,0.9850000143051147
130,0.9990000128746033
131,0.3409999907016754
132,0.9679999947547913
133,0.9739999771118164
134,0.9269999861717224
135,0.8450000286102295
136,0.9639999866485596
137,0.9700000286102295
138,0.9909999966621399
139,0.27399998903274536
140,0.9259999990463257
141,0.9760000109672546
142,0.9409999847412109
143,0.9860000014305115
144,0.9909999966621399
145,0.9810000061988831
146,0.9769999980926514
147,0.9300000071525574
148,0.9509999752044678
149,0.9340000152587891
150,0.9900000095367432
151,0.9860000014305115
152,0.9980000257492065
153,0.9139999747276306
154,0.9959999918937683
155,0.9900000095367432
156,1.0
157,0.9950000047683716
158,0.9919999837875366
159,0.9869999885559082
160,0.9879999756813049
161,0.9490000009536743
162,0.996999979019165
163,0.9679999947547913
164,0.9520000219345093
165,0.7739999890327454
166,1.0
167,0.996999979019165
168,0.9300000071525574
169,0.9900000095367432
170,0.31700000166893005
171,0.9860000014305115
172,0.9980000257492065
173,0.9610000252723694
174,0.9860000014305115
175,0.984000027179718
176,0.9980000257492065
177,0.9950000047683716
178,0.9860000014305115
179,0.9940000176429749
180,0.9890000224113464
181,0.9769999980926514
182,0.9850000143051147
183,0.9100000262260437
184,0.984000027179718
185,1.0
186,0.9900000095367432
187,0.968999981880188
188,0.9869999885559082
189,0.9959999918937683
190,0.9789999723434448
191,0.33000001311302185
192,0.3569999933242798
193,0.9639999866485596
194,0.9819999933242798
195,0.9800000190734863
196,0.9860000014305115
197,0.949999988079071
198,0.9890000224113464
199,0.9900000095367432
200,0.9940000176429749
201,0.30000001192092896
202,0.9750000238418579
203,0.9959999918937683
204,0.9879999756813049
205,0.9620000123977661
206,0.9860000014305115
207,0.9850000143051147
208,0.8330000042915344
209,0.9959999918937683
210,0.9959999918937683
211,0.9679999947547913
212,0.33799999952316284
213,0.9710000157356262
214,0.9929999709129333
215,0.1550000011920929
216,0.9319999814033508
217,0.9879999756813049
218,0.9639999866485596
219,0.9959999918937683
220,0.996999979019165
221,0.9959999918937683
222,0.3610000014305115
223,0.968999981880188
224,0.9559999704360962
225,0.9869999885559082
226,0.9929999709129333
227,0.9990000128746033
228,0.9810000061988831
229,0.9620000123977661
230,0.25
231,0.9869999885559082
232,0.9900000095367432
233,0.9990000128746033
234,0.9860000014305115
235,0.9919999837875366
236,0.9779999852180481
237,0.996999979019165
238,0.9729999899864197
239,0.9769999980926514
240,0.9900000095367432
241,0.9440000057220459
242,0.9639999866485596
243,0.968999981880188
244,0.9750000238418579
245,0.9760000109672546
246,0.9700000286102295
247,0.9869999885559082
248,0.9769999980926514
249,0.9950000047683716
250,0.9829999804496765
251,0.9829999804496765
252,0.9829999804496765
253,0.9940000176429749
254,0.9890000224113464
255,0.9929999709129333
256,0.9929999709129333
257,0.9769999980926514
258,0.9860000014305115
259,0.9980000257492065
260,0.9990000128746033
261,0.9639999866485596
262,0.9980000257492065
263,0.9210000038146973
264,0.9449999928474426
265,0.968999981880188
266,0.984000027179718
267,0.9539999961853027
268,1.0
269,0.9940000176429749
270,0.984000027179718
271,0.9890000224113464
272,0.9909999966621399
273,0.9760000109672546
274,0.9959999918937683
275,0.9980000257492065
276,0.9750000238418579
277,0.9819999933242798
278,0.9800000190734863
279,0.9929999709129333
280,0.9919999837875366
281,0.9959999918937683
282,0.9950000047683716
283,0.9679999947547913
284,0.9929999709129333
285,0.9710000157356262
286,0.9610000252723694
287,0.9990000128746033
288,0.9190000295639038
289,0.9940000176429749
290,0.9940000176429749
291,0.9919999837875366
292,0.9900000095367432
293,0.9890000224113464
294,0.9919999837875366
295,0.3479999899864197
296,0.9629999995231628
297,0.9900000095367432
298,0.9860000014305115
299,0.9620000123977661
300,0.9779999852180481
301,0.9929999709129333
302,0.9810000061988831
303,0.9710000157356262
304,0.925000011920929
305,0.9860000014305115
306,0.9810000061988831
307,0.9810000061988831
308,0.9980000257492065
309,0.890999972820282
310,0.9980000257492065
311,0.9950000047683716
312,0.9990000128746033
313,0.996999979019165
314,0.9940000176429749
315,0.9710000157356262
316,0.9589999914169312
317,0.8069999814033508
318,0.9990000128746033
319,0.9990000128746033
320,0.9950000047683716
321,0.9980000257492065
322,0.9890000224113464
323,0.9980000257492065
324,0.9850000143051147
325,0.996999979019165
326,1.0
327,0.3370000123977661
328,0.9520000219345093
329,0.9869999885559082
330,0.9980000257492065
331,0.9829999804496765
332,0.996999979019165
333,0.996999979019165
334,0.9190000295639038
335,0.9660000205039978
336,0.9819999933242798
337,0.9909999966621399
338,0.9800000190734863
339,0.9909999966621399
340,0.9940000176429749
341,0.9179999828338623
342,0.335999995470047
343,0.9350000023841858
344,0.9980000257492065
345,0.9940000176429749
346,0.9890000224113464
347,0.9959999918937683
348,0.9900000095367432
349,0.996999979019165
350,0.996999979019165
351,0.996999979019165
352,0.9890000224113464
353,0.9070000052452087
354,0.9990000128746033
355,0.972000002861023
356,0.984000027179718
357,0.9860000014305115
358,0.9520000219345093
359,0.9300000071525574
360,0.9700000286102295
361,0.9639999866485596
362,0.9879999756813049
363,0.9670000076293945
364,0.9879999756813049
365,0.984000027179718
366,0.9990000128746033
367,0.9980000257492065
368,0.9649999737739563
369,0.9929999709129333
370,0.9810000061988831
371,0.9909999966621399
372,0.9649999737739563
373,0.996999979019165
374,0.9750000238418579
375,0.9890000224113464
376,0.9940000176429749
377,0.9890000224113464
378,0.9909999966621399
379,0.9900000095367432
380,0.9919999837875366
381,0.9739999771118164
382,1.0
383,0.9950000047683716
384,0.9900000095367432
385,0.9950000047683716
386,0.9660000205039978
387,0.9959999918937683
388,0.9929999709129333
389,0.9919999837875366
390,0.9959999918937683
391,0.9739999771118164
392,0.9890000224113464
393,0.953000009059906
394,0.9700000286102295
395,0.9829999804496765
396,0.9829999804496765
397,0.9919999837875366
398,0.9860000014305115
399,0.9179999828338623
400,0.9649999737739563
401,0.9829999804496765
402,0.9729999899864197
403,0.9739999771118164
404,0.9990000128746033
405,0.9950000047683716
406,0.996999979019165
407,0.9810000061988831
408,0.9879999756813049
409,0.9629999995231628
410,0.9890000224113464
411,0.996999979019165
412,0.9829999804496765
413,0.9980000257492065
414,0.9879999756813049
415,0.9570000171661377
416,0.9599999785423279
417,0.9950000047683716
