id,Y
0,0.943129301071167
1,0.9915868639945984
2,0.9893054366111755
3,0.9935269355773926
4,0.9557346701622009
5,0.966631293296814
6,0.978960394859314
7,0.968214213848114
8,0.9763758182525635
9,0.9807860851287842
10,0.9142011404037476
11,0.9804297685623169
12,0.9960896968841553
13,0.9889940023422241
14,0.5654631853103638
15,0.9876325726509094
16,0.9908512830734253
17,0.8602785468101501
18,0.7272394895553589
19,0.9943335652351379
20,0.8540177941322327
21,0.9632642269134521
22,0.977509617805481
23,0.9674322009086609
24,0.9474678635597229
25,0.993742048740387
26,0.9964562058448792
27,0.9705973863601685
28,0.9930404424667358
29,0.8502350449562073
30,0.9935777187347412
31,0.9897562861442566
32,0.9943079352378845
33,0.9819546341896057
34,0.9821757078170776
35,0.9881154894828796
36,0.9628379344940186
37,0.9912362694740295
38,0.9827287197113037
39,0.9428094029426575
40,0.9396640658378601
41,0.7190989255905151
42,0.977901041507721
43,0.6921683549880981
44,0.995667040348053
45,0.9744436740875244
46,0.9041503071784973
47,0.8546149134635925
48,0.9634503722190857
49,0.9775915741920471
50,0.9951580762863159
51,0.7999232411384583
52,0.9881554245948792
53,0.8527323007583618
54,0.9768503904342651
55,0.9532089233398438
56,0.9632303714752197
57,0.9862374067306519
58,0.9173681139945984
59,0.9748751521110535
60,0.9717783331871033
61,0.923089861869812
62,0.9336091876029968
63,0.9255678653717041
64,0.9936226010322571
65,0.9833822250366211
66,0.9899055361747742
67,0.981791615486145
68,0.970217764377594
69,0.9897149801254272
70,0.9935311675071716
71,0.9887207746505737
72,0.9851331114768982
73,0.9839310646057129
74,0.9922595620155334
75,0.7765504121780396
76,0.8258517980575562
77,0.9838986992835999
78,0.9499686360359192
79,0.9660196304321289
80,0.9774333238601685
81,0.9851685762405396
82,0.967806339263916
83,0.9918890595436096
84,0.9432759284973145
85,0.9562491774559021
86,0.9234046339988708
87,0.8972650170326233
88,0.7573457956314087
89,0.9502775073051453
90,0.9911860823631287
91,0.9339304566383362
92,0.9799720644950867
93,0.989416778087616
94,0.9790719747543335
95,0.993939995765686
96,0.9686225056648254
97,0.9328435063362122
98,0.9776849746704102
99,0.9804369807243347
100,0.9923250079154968
101,0.6105434894561768
102,0.973622739315033
103,0.9800883531570435
104,0.9897921681404114
105,0.9777212142944336
106,0.9614101648330688
107,0.9316993355751038
108,0.9612867832183838
109,0.9786746501922607
110,0.984161913394928
111,0.9908174276351929
112,0.9814457893371582
113,0.9399608969688416
114,0.9887809157371521
115,0.9872310757637024
116,0.9908868670463562
117,0.9725013971328735
118,0.9882857203483582
119,0.9820554256439209
120,0.7909727096557617
121,0.9923036694526672
122,0.9799596071243286
123,0.979286253452301
124,0.9726369380950928
125,0.988377571105957
126,0.712437093257904
127,0.94486004114151
128,0.9763645529747009
129,0.9890031218528748
130,0.9904874563217163
131,0.7575633525848389
